	t	I	Ewe	Cycle
0	0.1673550025370787	5.0034849152780225e-08	0.21646101772785187	0
1	0.21753000329772476	2.0606073292128713e-08	0.2170267254114151	0
2	0.267750004059053	2.4792672803641835e-08	0.21800488233566284	0
3	0.3179250048196991	2.8418552844300393e-08	0.2190207988023758	0
4	0.36810000558034517	2.8230063620071633e-08	0.22002819180488586	0
5	0.41832000634167343	2.986793745662908e-08	0.2210213840007782	0
6	0.4684950071023195	3.039849616470747e-08	0.2220366895198822	0
7	0.5186700078629656	3.186436359214895e-08	0.22303515672683716	0
8	0.5688450086236116	3.271190962550463e-08	0.22404105961322784	0
9	0.6190650093849399	3.383900448739041e-08	0.22504743933677673	0
10	0.669240010145586	3.447555840807581e-08	0.22603829205036163	0
11	0.719415010906232	3.613929422385809e-08	0.22705227136611938	0
12	0.7696350116675603	3.6413858595096826e-08	0.22805584967136383	0
13	0.8198100124282064	3.7805097719001424e-08	0.2290625423192978	0
14	0.8699850131888525	3.8253570977531126e-08	0.2300643026828766	0
15	0.9201600139494985	3.983337393265174e-08	0.23106223344802856	0
16	0.9703800147108268	4.022519206614561e-08	0.23206520080566406	0
17	1.0205550154714729	4.146039245256361e-08	0.23306770622730255	0
18	1.070730016232119	4.182241397643338e-08	0.23406755924224854	0
19	1.1209500169934472	4.3905252766762715e-08	0.23507936298847198	0
20	1.1711250177540933	4.394999919554721e-08	0.23609648644924164	0
21	1.2213000185147393	4.5190006403572625e-08	0.23709359765052795	0
22	1.2714750192753854	4.568602918197939e-08	0.23809699714183807	0
23	1.3216950200367137	4.694706490226963e-08	0.2391117364168167	0
24	1.3718700207973598	4.7655547064096027e-08	0.240102618932724	0
25	1.4220450215580058	4.90135754205312e-08	0.2411135584115982	0
26	1.472220022318652	4.91011213910042e-08	0.24211616814136505	0
27	1.5224400230799802	5.0986781019446425e-08	0.24312765896320343	0
28	1.5726150238406262	5.096266164628105e-08	0.24412739276885986	0
29	1.6227900246012723	5.237140143776742e-08	0.24511228501796722	0
30	1.6730100253626006	5.304250905169283e-08	0.2461196482181549	0
31	1.7231850261232466	5.418048587557678e-08	0.24712830781936646	0
32	1.7733600268838927	5.4867108190137515e-08	0.2481289803981781	0
33	1.8235350276445388	5.617328113771691e-08	0.24912598729133606	0
34	1.873755028405867	5.6264287451313066e-08	0.2501295506954193	0
35	1.9239300291665131	5.813899761619723e-08	0.25113940238952637	0
36	1.9741050299271592	5.838381866851705e-08	0.2521459758281708	0
37	2.0243250306884875	5.973200956077562e-08	0.2531530559062958	0
38	2.0745000314491335	6.004017194527478e-08	0.25415390729904175	0
39	2.1246750322097796	6.144318120959724e-08	0.2551451325416565	0
40	2.1748500329704257	6.206436609090815e-08	0.25613468885421753	0
41	2.225070033731754	6.333404911629259e-08	0.25714871287345886	0
42	2.2752450344924	6.360581750186611e-08	0.25815385580062866	0
43	2.325420035253046	6.532646779078277e-08	0.25915399193763733	0
44	2.375595036013692	6.56181100566755e-08	0.26015397906303406	0
45	2.4258150367750204	6.694210696878145e-08	0.26114121079444885	0
46	2.4759900375356665	6.741934299725472e-08	0.2621525824069977	0
47	2.5261650382963126	6.891345094572898e-08	0.2631627321243286	0
48	2.576385039057641	6.935264451612966e-08	0.2641564905643463	0
49	2.626560039818287	7.068695850875883e-08	0.26515817642211914	0
50	2.676735040578933	7.107805544137591e-08	0.2661510407924652	0
51	2.726910041339579	7.269769497497691e-08	0.26716023683547974	0
52	2.7771300421009073	7.322157102862548e-08	0.268155038356781	0
53	2.8273050428615534	7.445415661777588e-08	0.2691735029220581	0
54	2.8774800436221994	7.490270803600652e-08	0.27016761898994446	0
55	2.9277000443835277	7.612322150407635e-08	0.2711738646030426	0
56	2.977875045144174	7.676695190639293e-08	0.2721737325191498	0
57	3.02805004590482	7.818890424005076e-08	0.27318140864372253	0
58	3.078225046665466	7.837817150857518e-08	0.2741973102092743	0
59	3.128445047426794	8.010832175386895e-08	0.2751944065093994	0
60	3.1786200481874403	8.037035570396256e-08	0.27619415521621704	0
61	3.2287950489480863	8.193030254233236e-08	0.27719399333000183	0
62	3.2790150497094146	8.248100868968322e-08	0.27820903062820435	0
63	3.3291900504700607	8.3822527585653e-08	0.27920714020729065	0
64	3.3793650512307067	8.446863830613438e-08	0.28021058440208435	0
65	3.429540051991353	8.565534415083675e-08	0.28121164441108704	0
66	3.479760052752681	8.59763957805626e-08	0.2822241187095642	0
67	3.529935053513327	8.759571556993251e-08	0.2832287847995758	0
68	3.580110054273973	8.820924790597928e-08	0.2842254638671875	0
69	3.6302850550346193	8.923095151658345e-08	0.2852306663990021	0
70	3.6805050557959476	9.006873114003611e-08	0.2862359285354614	0
71	3.7306800565565936	9.146960877615129e-08	0.2872498631477356	0
72	3.7808550573172397	9.184074656332086e-08	0.2882332503795624	0
73	3.831075058078568	9.332011075002811e-08	0.2892283499240875	0
74	3.881250058839214	9.389889754629621e-08	0.29023638367652893	0
75	3.93142505959986	9.514251075870561e-08	0.2912493944168091	0
76	3.981600060360506	9.573350467917408e-08	0.29225829243659973	0
