	t	I	Ewe	Cycle
0	0.11718000177643262	9.602095815353096e-06	0.3777698874473572	0
1	0.21753000329772476	1.1061169061576948e-05	0.37969329953193665	0
2	0.3179250048196991	1.2592903658514842e-05	0.3816411793231964	0
3	0.41832000634167343	1.3936954019300174e-05	0.3836301863193512	0
4	0.5186700078629656	1.515375424787635e-05	0.3856799602508545	0
5	0.6190650093849399	1.611261541256681e-05	0.38769111037254333	0
6	0.719415010906232	1.695609353191685e-05	0.3896962106227875	0
7	0.8198100124282064	1.7665865016169846e-05	0.39171817898750305	0
8	0.9201600139494985	1.8269283827976324e-05	0.3937261998653412	0
9	1.0205550154714729	1.876645728771109e-05	0.39573028683662415	0
10	1.120905016992765	1.921595321618952e-05	0.39774346351623535	0
11	1.2213000185147393	1.9563785826903768e-05	0.399745911359787	0
12	1.3216500200360315	1.9869743482558988e-05	0.40174829959869385	0
13	1.4220450215580058	2.0114341168664396e-05	0.4037468135356903	0
14	1.5224400230799802	2.033284181379713e-05	0.4057563245296478	0
15	1.6227900246012723	2.0507366571109742e-05	0.40777915716171265	0
16	1.7231850261232466	2.0657373170251958e-05	0.409792959690094	0
17	1.8235350276445388	2.0761319319717586e-05	0.4117944836616516	0
18	1.9239300291665131	2.0843166566919535e-05	0.41380774974823	0
19	2.0242800306878053	2.0897157810395584e-05	0.41580909490585327	0
20	2.1246750322097796	2.0946523363818415e-05	0.4178133010864258	0
21	2.2250250337310717	2.095603667839896e-05	0.4198274612426758	0
22	2.325420035253046	2.0959763787686825e-05	0.4218261241912842	0
23	2.4257700367743382	2.093504554068204e-05	0.4238317310810089	0
24	2.5261650382963126	2.090095222229138e-05	0.42583292722702026	0
25	2.626560039818287	2.080901322187856e-05	0.42781656980514526	0
26	2.726910041339579	2.074689109576866e-05	0.4298340082168579	0
27	2.8273050428615534	2.061437044176273e-05	0.43184760212898254	0
28	2.9276550443828455	2.0467905414989218e-05	0.4338553547859192	0
29	3.02805004590482	2.028497328865342e-05	0.43584582209587097	0
30	3.128400047426112	2.007307921303436e-05	0.43784675002098083	0
31	3.2287950489480863	1.9833791156997904e-05	0.43986549973487854	0
32	3.3291450504693785	1.954728941200301e-05	0.44187822937965393	0
33	3.429540051991353	1.922612682392355e-05	0.44387686252593994	0
34	3.529890053512645	1.886496647784952e-05	0.4458877444267273	0
35	3.6302850550346193	1.8462229490978643e-05	0.4478941261768341	0
36	3.7306800565565936	1.8033226297120564e-05	0.44991937279701233	0
