	t	I	Ewe	Cycle
0	0.11718000177643262	2.9435284432111075e-07	0.3786246180534363	0
1	0.21753000329772476	5.3233947028275e-07	0.3805391788482666	0
2	0.3179250048196991	6.937846706023265e-07	0.38253796100616455	0
3	0.41832000634167343	8.498247439092665e-07	0.38453832268714905	0
4	0.5186700078629656	9.84352368504915e-07	0.38643893599510193	0
5	0.6190650093849399	1.074265242095862e-06	0.3885490298271179	0
6	0.719415010906232	1.2292304063521442e-06	0.39055341482162476	0
7	0.8198100124282064	1.3855444649379933e-06	0.3925781548023224	0
8	0.9201600139494985	1.5424537878061528e-06	0.39455848932266235	0
9	1.0205550154714729	1.7097756881412352e-06	0.39657220244407654	0
10	1.120905016992765	1.88381773114088e-06	0.39857956767082214	0
11	1.2213000185147393	2.0627551293728175e-06	0.4005796015262604	0
12	1.3216500200360315	2.2538556549989153e-06	0.40258076786994934	0
13	1.4220450215580058	2.4516698431398254e-06	0.40459954738616943	0
14	1.5224400230799802	2.6627926672517788e-06	0.40660232305526733	0
15	1.6227900246012723	2.87896727968473e-06	0.4086211621761322	0
16	1.7231850261232466	3.100008598266868e-06	0.41062405705451965	0
17	1.8235350276445388	3.3373526093782857e-06	0.412639856338501	0
18	1.9239300291665131	3.5779632980847964e-06	0.4146445095539093	0
19	2.0242800306878053	3.830334662779933e-06	0.41664180159568787	0
20	2.1246750322097796	4.094806627108483e-06	0.4186512231826782	0
21	2.2250250337310717	4.365415861684596e-06	0.4206503927707672	0
22	2.325420035253046	4.6439081415883265e-06	0.4226429760456085	0
23	2.4257700367743382	4.933193849865347e-06	0.4246571362018585	0
24	2.5261650382963126	5.222349500400014e-06	0.4266481101512909	0
25	2.626560039818287	5.531758688448463e-06	0.42865538597106934	0
26	2.726910041339579	5.8422197071195114e-06	0.43065881729125977	0
27	2.8273050428615534	6.1587238633364905e-06	0.43265992403030396	0
28	2.9276550443828455	6.48646800982533e-06	0.434678852558136	0
29	3.02805004590482	6.809293154219631e-06	0.4366725981235504	0
30	3.128400047426112	7.139334229577798e-06	0.4386853873729706	0
31	3.2287950489480863	7.475937309209257e-06	0.44069960713386536	0
32	3.3291450504693785	7.800408639013767e-06	0.4426913857460022	0
33	3.429540051991353	8.139167221088428e-06	0.4446968138217926	0
34	3.529935053513327	8.468077794532292e-06	0.4467044472694397	0
35	3.6302850550346193	8.796258953225333e-06	0.44871610403060913	0
36	3.7306800565565936	9.119987225858495e-06	0.4507322311401367	0
37	3.8310300580778858	9.431678336113691e-06	0.4527440369129181	0
38	3.93142505959986	9.744635462993756e-06	0.4547369182109833	0
39	4.031775061121152	1.0041065252153203e-05	0.4567491114139557	0
40	4.132170062643127	1.0325953553547151e-05	0.4587530791759491	0
41	4.232520064164419	1.0561181625234894e-05	0.46078068017959595	0
42	4.332915065686393	1.0851442311832216e-05	0.4627777934074402	0
43	4.433265067207685	1.110822722694138e-05	0.4647841453552246	0
44	4.5336600687296595	1.1338495824020356e-05	0.4667883813381195	0
45	4.634055070251634	1.1558916412468534e-05	0.4687914252281189	0
46	4.734405071772926	1.1781963621615432e-05	0.4708223044872284	0
47	4.8348000732949	1.1968550097662956e-05	0.4728432893753052	0
48	4.9351500748161925	1.2131336916354485e-05	0.4748508930206299	0
49	5.035545076338167	1.2281656381674111e-05	0.4768627882003784	0
50	5.135895077859459	1.2407021131366491e-05	0.47887176275253296	0
51	5.236290079381433	1.2516063179646153e-05	0.4808657169342041	0
52	5.3366400809027255	1.2614840670721605e-05	0.48288437724113464	0
53	5.4370350824247	1.2690137737081386e-05	0.4848945140838623	0
54	5.537385083945992	1.2745215826726053e-05	0.48688995838165283	0
55	5.637780085467966	1.2789669199264608e-05	0.48889967799186707	0
56	5.738175086989941	1.2813648027076852e-05	0.49089837074279785	0
57	5.838525088511233	1.2834313565690536e-05	0.4929211437702179	0
58	5.938920090033207	1.2829696061089635e-05	0.4949299097061157	0
59	6.039270091554499	1.2813584362447727e-05	0.49693620204925537	0
60	6.139665093076474	1.2785059880116023e-05	0.4989471733570099	0
61	6.240015094597766	1.2740112651954405e-05	0.5009478330612183	0
62	6.34041009611974	1.2685452929872554e-05	0.5029522776603699	0
63	6.440760097641032	1.262528712686617e-05	0.5049599409103394	0
64	6.5411550991630065	1.2551518921100069e-05	0.5069633722305298	0
65	6.641550100684981	1.2472782145778183e-05	0.508971631526947	0
66	6.741900102206273	1.2386728485580534e-05	0.5109707713127136	0
67	6.842295103728247	1.2292833162064198e-05	0.5129696726799011	0
68	6.9426451052495395	1.2196426723676268e-05	0.5149688720703125	0
69	7.043040106771514	1.20973845696426e-05	0.5169815421104431	0
70	7.143390108292806	1.1993205589533318e-05	0.5189914703369141	0
71	7.24378510981478	1.1886302672792226e-05	0.5209913849830627	0
72	7.344135111336072	1.1776317478506826e-05	0.522994339466095	0
73	7.444530112858047	1.1666423233691603e-05	0.5250020027160645	0
74	7.544880114379339	1.1554402590263635e-05	0.5270152688026428	0
75	7.645275115901313	1.144177804235369e-05	0.5290226936340332	0
76	7.745670117423288	1.1329329936415888e-05	0.5310372710227966	0
77	7.84602011894458	1.1216547136427835e-05	0.5330466628074646	0
78	7.946415120466554	1.110454832087271e-05	0.5350532531738281	0
79	8.046765121987846	1.0994819604093209e-05	0.5370672345161438	0
80	8.14716012350982	1.0880565241677687e-05	0.5390676856040955	0
81	8.247510125031113	1.0772692803584505e-05	0.5410889387130737	0
82	8.347905126553087	1.0663887223927304e-05	0.5430874824523926	0
83	8.44825512807438	1.0556430424912833e-05	0.5450925827026367	0
84	8.548650129596354	1.0450793524796609e-05	0.5470970869064331	0
85	8.649000131117646	1.0347676834498998e-05	0.54911208152771	0
86	8.74939513263962	1.0246858437312767e-05	0.55110764503479	0
87	8.849790134161594	1.014754525385797e-05	0.5531154870986938	0
88	8.950140135682886	1.0050992386823054e-05	0.5551229119300842	0
89	9.05053513720486	9.95840036921436e-06	0.5571588277816772	0
90	9.150885138726153	9.865063475444913e-06	0.5591725707054138	0
91	9.251280140248127	9.772788871487137e-06	0.5611875057220459	0
92	9.35163014176942	9.682999916549306e-06	0.5631873607635498	0
93	9.452025143291394	9.595053597877268e-06	0.5651988387107849	0
94	9.552375144812686	9.51008860283764e-06	0.5672070980072021	0
95	9.65277014633466	9.426853466720786e-06	0.5692179203033447	0
96	9.753120147855952	9.345868420496117e-06	0.5712326169013977	0
97	9.853515149377927	9.26667416933924e-06	0.5732325315475464	0
98	9.953910150899901	9.190405762637965e-06	0.5752348899841309	0
99	10.054260152421193	9.115495231526438e-06	0.5772415995597839	0
100	10.154655153943168	9.041380508278962e-06	0.5792600512504578	0
101	10.25500515546446	8.969937880465295e-06	0.5812644958496094	0
102	10.355400156986434	8.901556611817796e-06	0.583263099193573	0
103	10.455750158507726	8.831979357637465e-06	0.5852788686752319	0
104	10.5561451600297	8.765740858507343e-06	0.5872878432273865	0
105	10.656495161550993	8.70122039486887e-06	0.5892954468727112	0
106	10.756890163072967	8.639120096631814e-06	0.591307520866394	0
107	10.857285164594941	8.578238521295134e-06	0.593299388885498	0
108	10.957635166116233	8.517718015355058e-06	0.5953060984611511	0
109	11.058030167638208	8.460014214506373e-06	0.597317636013031	0
110	11.1583801691595	8.402312232647091e-06	0.5992993712425232	0
111	11.258775170681474	8.347920811502263e-06	0.6013063192367554	0
112	11.359125172202766	8.292493475892115e-06	0.6033019423484802	0
113	11.45952017372474	8.240805073000956e-06	0.6053271293640137	0
114	11.559870175246033	8.188960237021092e-06	0.6073405146598816	0
115	11.660265176768007	8.139632882375736e-06	0.609340488910675	0
116	11.7606151782893	8.091065865301061e-06	0.6113548278808594	0
117	11.861010179811274	8.044288733799476e-06	0.6133572459220886	0
118	11.961405181333248	7.998476576176472e-06	0.6153597235679626	0
119	12.06175518285454	7.952564374136273e-06	0.6173789501190186	0
120	12.162150184376515	7.9091278166743e-06	0.6193846464157104	0
121	12.262500185897807	7.865765837777872e-06	0.6213998794555664	0
122	12.362895187419781	7.824380190868396e-06	0.6233991980552673	0
123	12.463245188941073	7.782811735523865e-06	0.6254106760025024	0
124	12.563640190463047	7.74260661273729e-06	0.6274201273918152	0
125	12.66399019198434	7.703783921897411e-06	0.6294296383857727	0
126	12.764385193506314	7.664983058930375e-06	0.6314188838005066	0
127	12.864735195027606	7.62819399824366e-06	0.6334400177001953	0
128	12.96513019654958	7.59197700972436e-06	0.6354486346244812	0
129	13.065525198071555	7.555465799669037e-06	0.6374528408050537	0
130	13.165875199592847	7.520168310293229e-06	0.6394577622413635	0
131	13.266270201114821	7.4859981396002695e-06	0.6414699554443359	0
132	13.366620202636113	7.452704267052468e-06	0.6435105800628662	0
133	13.467015204158088	7.419852408929728e-06	0.6455167531967163	0
134	13.56736520567938	7.386935521935811e-06	0.6475287675857544	0
135	13.667760207201354	7.355348316195887e-06	0.649535059928894	0
136	13.768110208722646	7.32555554350256e-06	0.651535153388977	0
137	13.86850521024462	7.293969702004688e-06	0.653542697429657	0
138	13.968855211765913	7.26527423466905e-06	0.6555567979812622	0
139	14.069250213287887	7.235768862301484e-06	0.6575515866279602	0
140	14.169645214809861	7.207851012935862e-06	0.6595522165298462	0
141	14.269995216331154	7.17955344953225e-06	0.6615568995475769	0
142	14.370390217853128	7.152090347517515e-06	0.6635756492614746	0
143	14.47074021937442	7.126523996703327e-06	0.6655904054641724	0
144	14.571135220896394	7.1001859396346845e-06	0.6676045656204224	0
145	14.671485222417687	7.073827418935252e-06	0.669612467288971	0
146	14.771880223939661	7.048341558402171e-06	0.6716153621673584	0
147	14.872230225460953	7.022953923296882e-06	0.6736217737197876	0
148	14.972625226982927	6.999758625170216e-06	0.6756250262260437	0
149	15.073020228504902	6.9750035436300095e-06	0.6776356101036072	0
150	15.173370230026194	6.9520451688731555e-06	0.6796475648880005	0
151	15.273765231548168	6.929869414307177e-06	0.6816419363021851	0
152	15.37411523306946	6.9059356064826716e-06	0.6836538314819336	0
153	15.474510234591435	6.883214155095629e-06	0.6856637001037598	0
154	15.574860236112727	6.861205747554777e-06	0.6876747012138367	0
